epoch,loss,mae_e,mae_e_per_atom,rmse_e,rmse_e_per_atom,q95_e,mae_f,rel_mae_f,rmse_f,rel_rmse_f,q95_f,time,mode
130,0.9647475481033325,3.297656297683716,0.008678043261170387,5.1819868087768555,0.013636807911098003,9.280468749999999,0.042501676827669144,10.256752016339268,0.0982121080160141,15.493025825199252,0.1392877846956253,0.23593449592590332,eval
131,0.9629670977592468,3.288281202316284,0.008653371594846249,5.187864303588867,0.013652275316417217,9.28203125,0.042432673275470734,10.240099677514724,0.09812139719724655,15.47871613277761,0.13897910267114644,0.2314915657043457,eval
132,0.9620044827461243,3.2015624046325684,0.00842516403645277,4.9249653816223145,0.012960435822606087,8.841406249999999,0.04242498055100441,10.238243224474035,0.09807325899600983,15.471122299287979,0.13897570371627818,0.22853374481201172,eval
133,0.9621338248252869,3.15234375,0.008295641280710697,4.804429054260254,0.012643234804272652,8.621875,0.042479097843170166,10.25130312438788,0.09808026999235153,15.472228288657075,0.13864284008741384,0.22737836837768555,eval
134,0.963623583316803,3.159374952316284,0.008314144797623158,4.762203216552734,0.012532112188637257,8.540624999999999,0.04250532016158104,10.257631246883477,0.09815633296966553,15.48422727427782,0.13803373202681551,0.2333071231842041,eval
135,0.9649133086204529,3.1148438453674316,0.008196957409381866,4.711452960968018,0.012398560531437397,8.4453125,0.04258248582482338,10.2762533138495,0.09822218120098114,15.49461487687515,0.13916980773210527,0.22890138626098633,eval
136,0.9663256406784058,3.140625,0.008264802396297455,4.567868709564209,0.012020707130432129,8.16875,0.04265683516860008,10.294195730210793,0.09829451143741608,15.506025020121914,0.1396465554833412,0.23772883415222168,eval
137,0.9643023014068604,3.1226563453674316,0.008217516355216503,4.618537902832031,0.01215404737740755,8.276562499999999,0.0425240695476532,10.262155957853835,0.09819137305021286,15.489754870455153,0.13937969133257866,0.22838521003723145,eval
138,0.9634911417961121,3.1226563453674316,0.008217516355216503,4.640503883361816,0.012211852706968784,8.319531249999999,0.0424206405878067,10.237195879296117,0.09814998507499695,15.483225889641828,0.13987942039966592,0.23607563972473145,eval
139,0.9627413153648376,3.1343750953674316,0.008248355239629745,4.851625919342041,0.012767436914145947,8.7078125,0.04241912439465523,10.236829982740398,0.09811107814311981,15.477088295077076,0.13983403220772758,0.2326350212097168,eval
140,0.9627052545547485,3.171875,0.00834704004228115,4.974154949188232,0.013089881278574467,8.909374999999999,0.04239223524928093,10.230340937680982,0.09810881316661835,15.476730993516815,0.13993973881006244,0.23566842079162598,eval
141,0.9630298018455505,3.15234375,0.008295642212033272,4.940473556518555,0.013001246377825737,8.849218749999999,0.04244284704327583,10.242554870373862,0.09812547266483307,15.479359040519261,0.14024105072021492,0.23042798042297363,eval
142,0.9639702439308167,3.0953125953674316,0.008145558647811413,4.765585899353027,0.01254101563245058,8.553125,0.04248075187206268,10.251702284266846,0.09817397594451904,15.487010465378804,0.13936838209629063,0.2290782928466797,eval
143,0.9647656083106995,3.1015625,0.008162006735801697,4.572253227233887,0.01203224528580904,8.194531249999999,0.04243037849664688,10.239545888133094,0.09821511059999466,15.493499484833414,0.13923743218183532,0.2379305362701416,eval
144,0.9655593633651733,3.075000047683716,0.008092105388641357,4.487575054168701,0.011809407733380795,8.0359375,0.04244722053408623,10.24361030663041,0.09825579077005386,15.499916808909159,0.139164498448372,0.22900819778442383,eval
145,0.9631121158599854,3.0804686546325684,0.00810649711638689,4.393368721008301,0.011561496183276176,7.8531249999999995,0.04241940751671791,10.236898307404365,0.098131462931633,15.480304009119427,0.13901527002453817,0.22838449478149414,eval
146,0.9646822214126587,2.99609375,0.00788445770740509,4.57952356338501,0.01205137837678194,8.214062499999999,0.04254288971424103,10.266697749990184,0.09821084886789322,15.492827193739767,0.13990173637866982,0.2285904884338379,eval
147,0.9660512208938599,3.035937547683716,0.0079893097281456,4.497691631317139,0.011836030520498753,8.06640625,0.04251107946038246,10.25902111438997,0.09828078001737595,15.503858879412832,0.1394973605871201,0.23204255104064941,eval
148,0.9669784307479858,3.0367188453674316,0.007991365157067776,4.4255547523498535,0.011646198108792305,7.924999999999999,0.042494744062423706,10.255078961080807,0.09832816570997238,15.511334004160402,0.1397431090474129,0.23336100578308105,eval
149,0.9690471291542053,3.015625,0.007935854606330395,4.43182373046875,0.011662695556879044,7.942187499999999,0.04258560761809349,10.277006683170612,0.09843329340219498,15.527917968026472,0.13926778286695482,0.23085737228393555,eval
150,0.9666990637779236,3.182812452316284,0.008375821635127068,4.180996417999268,0.011002622544765472,7.354687499999999,0.04248913750052452,10.253725952932509,0.09831470251083374,15.509210175478191,0.13892525583505635,0.2310197353363037,eval
151,0.9656701683998108,3.0492186546325684,0.008024260401725769,4.396355152130127,0.011569356545805931,7.86953125,0.042379751801490784,10.227328359405268,0.09826171398162842,15.500851199502605,0.13808524757623675,0.23087143898010254,eval
152,0.9660441875457764,2.984375,0.007853617891669273,4.425503253936768,0.011646060273051262,7.9359375,0.04238061606884003,10.227536929432114,0.0982806533575058,15.503838898733473,0.13793487846851354,0.2326514720916748,eval
601,0.11318549513816833,3.0882811546325684,0.008127056062221527,3.8661484718322754,0.01017407514154911,6.672656249999999,0.04258698597550392,10.277339316403083,0.09835492819547653,15.515555804175065,0.14078170359134676,0.22978925704956055,eval
602,0.0827098861336708,2.598437547683716,0.006837992928922176,3.2440009117126465,0.008536843582987785,5.574999999999999,0.04376230388879776,10.560973875714595,0.09915737062692642,15.6421416352384,0.14219755306839946,0.22902894020080566,eval
603,0.05759476497769356,2.125,0.005592104978859425,2.6204586029052734,0.00689594354480505,4.45625,0.04521689936518669,10.912005321977379,0.10020344704389572,15.807160890711405,0.1439952731132508,0.22865867614746094,eval
604,0.0400819405913353,1.7078125476837158,0.004494243301451206,2.0767221450805664,0.005465058144181967,3.4929687499999997,0.04640331119298935,11.198317129305924,0.10106970369815826,15.943813458168282,0.14566584974527363,0.22869563102722168,eval
605,0.02946995571255684,1.373437523841858,0.003614309011027217,1.6625635623931885,0.004375167191028595,2.7820312499999997,0.047161318361759186,11.38124383095592,0.10162611305713654,16.03158740724824,0.14742558598518377,0.22833704948425293,eval
606,0.022627927362918854,1.092187523841858,0.00287417764775455,1.328708529472351,0.0034966012462973595,2.21640625,0.04763907566666603,11.496539004374444,0.10198875516653061,16.08879444291467,0.1483863562345507,0.23240399360656738,eval
607,0.01843848265707493,0.8843749761581421,0.002327302936464548,1.0751147270202637,0.0028292490169405937,1.78203125,0.047843627631664276,11.545902675082043,0.10214612632989883,16.11361984934834,0.15043392851948745,0.2366776466369629,eval
608,0.01579543575644493,0.7132812738418579,0.0018770558526739478,0.878781259059906,0.002312582219019532,1.44921875,0.04789954423904419,11.559396796215575,0.10221252590417862,16.124094426667575,0.14892902597785002,0.23319602012634277,eval
609,0.014094319194555283,0.5843750238418579,0.0015378289390355349,0.7256588935852051,0.0019096286268904805,1.1765625,0.047846317291259766,11.546551759389732,0.10221368819475174,16.124277778784027,0.1487254709005356,0.23244047164916992,eval
610,0.013069089502096176,0.507031261920929,0.0013342928141355515,0.6168041825294495,0.001623168820515275,0.98125,0.047706373035907745,11.512779597197712,0.10214897245168686,16.114068826966825,0.14814838692545892,0.22754454612731934,eval
611,0.012382431887090206,0.45234376192092896,0.0011903783306479454,0.5329104661941528,0.0014023958938196301,0.82421875,0.04753072187304497,11.47039043626719,0.10205742716789246,16.099627497128242,0.14725740626454356,0.23208069801330566,eval
612,0.01188037358224392,0.4046874940395355,0.001064967131242156,0.4632687270641327,0.0012191282585263252,0.696875,0.047349072992801666,11.426553871271045,0.10195145756006241,16.082910720511155,0.14734025299549108,0.22936487197875977,eval
613,0.011556943878531456,0.37031251192092896,0.0009745066054165363,0.4140625,0.0010896382154896855,0.603125,0.047154348343610764,11.379561785610097,0.10183139145374298,16.06397021181507,0.14759940057992937,0.22788429260253906,eval
614,0.011303224600851536,0.3375000059604645,0.0008881579269655049,0.3713444769382477,0.000977222342044115,0.52421875,0.04697113484144211,11.33534763694466,0.10172640532255173,16.047408579296516,0.1480910316109658,0.23852109909057617,eval
615,0.01111030112951994,0.30937498807907104,0.0008141446742229164,0.33581939339637756,0.0008837352506816387,0.45546875,0.04680420830845833,11.295063954474811,0.1016332358121872,16.032711026628537,0.14722865447402025,0.2288074493408203,eval
616,0.011035772040486336,0.30078125,0.0007915295427665114,0.32474541664123535,0.0008545932359993458,0.434375,0.046612322330474854,11.24875691347101,0.10151573270559311,16.014174832855904,0.14740214943885813,0.2346961498260498,eval
617,0.010938472114503384,0.2867187559604645,0.0007545229746028781,0.3072061240673065,0.0008084371220320463,0.4046875,0.04645058512687683,11.209725550170981,0.1014145016670227,15.998205568713573,0.14813437908887875,0.2303333282470703,eval
618,0.01088707521557808,0.28203123807907104,0.0007421875488944352,0.300009161233902,0.0007894978043623269,0.3921875,0.04628562927246094,11.169917443322696,0.10131025314331055,15.981760294268918,0.14800973236560827,0.23334765434265137,eval
619,0.010821675881743431,0.26953125,0.0007092927698977292,0.2869379222393036,0.0007550998125225306,0.378125,0.046177614480257034,11.143850685010454,0.10124968737363815,15.97220600353417,0.14772715717554094,0.23079419136047363,eval
620,0.01076592318713665,0.25859373807907104,0.0006805098382756114,0.27587640285491943,0.000725990510545671,0.36328125,0.04607453569769859,11.118975113273958,0.10118725895881653,15.962357879279471,0.14641284197568907,0.23377084732055664,eval
621,0.010739248245954514,0.25703126192092896,0.0006763980491086841,0.2731415927410126,0.000718793657142669,0.35625,0.045954130589962006,11.089918251904413,0.10110680758953094,15.949666621885719,0.14569135829806348,0.22888588905334473,eval
622,0.010701910592615604,0.25,0.0006578947068192065,0.2658202350139618,0.0006995269213803113,0.34609375,0.04587000980973244,11.069617735627512,0.101057268679142,15.941851825589085,0.14628291353583336,0.2313213348388672,eval
623,0.010664169676601887,0.24140624701976776,0.0006352796335704625,0.2582560181617737,0.0006796211237087846,0.33828125,0.04578818380832672,11.04987100873224,0.10100635141134262,15.933819592487685,0.14603008106350898,0.22834277153015137,eval
624,0.010643013752996922,0.23749999701976776,0.0006249999860301614,0.2552189528942108,0.0006716288626194,0.33515625,0.04570668935775757,11.03020429361451,0.10095508396625519,15.925732118684536,0.14563668593764306,0.23111796379089355,eval
625,0.010613923892378807,0.23203125596046448,0.000610608549322933,0.24865972995758057,0.0006543677300214767,0.328125,0.04565074294805527,11.016702980411088,0.10092435777187347,15.920885040939414,0.14522454068064705,0.2281491756439209,eval
626,0.010586462914943695,0.22421875596046448,0.0005900493124499917,0.24282300472259521,0.000639007892459631,0.325,0.04559065029025078,11.002201070484038,0.10088672488927841,15.91494842850231,0.14483114108443274,0.23868203163146973,eval
627,0.010569318197667599,0.22578124701976776,0.00059416115982458,0.24165137112140656,0.0006359246326610446,0.31171875,0.04549996927380562,10.980317399822319,0.10082121938467026,15.90461489127265,0.14443877711892134,0.2284679412841797,eval
628,0.010549812577664852,0.21953125298023224,0.0005777138285338879,0.23762717843055725,0.0006253346800804138,0.3046875,0.04545141011476517,10.968598820943198,0.10079071670770645,15.899803073549922,0.14421799108386052,0.22863411903381348,eval
629,0.01052622590214014,0.21875,0.0005756578175351024,0.23325252532958984,0.0006138224271126091,0.29453125,0.045386407524347305,10.95291201750156,0.10074447095394135,15.892507774916561,0.14442491531372073,0.2387385368347168,eval
630,0.010526895523071289,0.21796874701976776,0.0005736019811592996,0.2350316345691681,0.000618504302110523,0.2984375,0.04534507915377617,10.942938414579816,0.100719153881073,15.88851398971338,0.14397663846611988,0.23021245002746582,eval
631,0.010510122403502464,0.21250000596046448,0.0005592104862444103,0.23081938922405243,0.000607419409789145,0.3015625,0.045312896370887756,10.93517187810596,0.10070334374904633,15.88601993079603,0.1438562199473382,0.23294806480407715,eval
632,0.010492435656487942,0.20859375596046448,0.000548930955119431,0.22701328992843628,0.000597403384745121,0.29609375,0.04526852071285248,10.92446288603783,0.10067544877529144,15.881619480001236,0.1439734160900116,0.22931575775146484,eval
633,0.01049121469259262,0.20468750596046448,0.0005386513075791299,0.2274363487958908,0.0005985167226754129,0.3078125,0.045241571962833405,10.91795945683863,0.10066276788711548,15.879619061397404,0.14355246722698214,0.2294316291809082,eval
634,0.01047102827578783,0.20546874403953552,0.0005407072021625936,0.22353172302246094,0.0005882413242943585,0.2953125,0.04518503695726395,10.904316100254855,0.10062305629253387,15.873354530752035,0.14334040135145196,0.232496976852417,eval
635,0.010464699938893318,0.20546874403953552,0.0005407072603702545,0.22359997034072876,0.0005884209531359375,0.2921875,0.04513944312930107,10.89331313232992,0.10059056431055069,15.868228898829997,0.14334072545170784,0.2335362434387207,eval
636,0.010458034463226795,0.20781250298023224,0.0005468750023283064,0.22372959554195404,0.0005887620500288904,0.2875,0.045091114938259125,10.881650291992456,0.1005554273724556,15.86268602330963,0.1430425800383092,0.2338855266571045,eval
637,0.010448538698256016,0.20937499403953552,0.0005509868497028947,0.22290965914726257,0.000586604350246489,0.2765625,0.04504445567727089,10.870390207568907,0.10052081942558289,15.857226596508928,0.1429207727313043,0.22785282135009766,eval
638,0.01043805480003357,0.20781250298023224,0.0005468750023283064,0.22132965922355652,0.0005824464606121182,0.26953125,0.04500436410307884,10.86071507554765,0.10049284249544144,15.852813217039255,0.14278849512338637,0.2333049774169922,eval
639,0.010425841435790062,0.20468750596046448,0.0005386513075791299,0.21827514469623566,0.000574408273678273,0.26953125,0.04497945308685303,10.85470340412727,0.10047834366559982,15.85052601691995,0.14258547350764278,0.2283010482788086,eval
640,0.010423395782709122,0.20546874403953552,0.0005407072603702545,0.21891038119792938,0.0005760799394920468,0.27109375,0.04494600370526314,10.846631204683032,0.1004565954208374,15.847095216740994,0.14279323667287827,0.22895598411560059,eval
641,0.010419119149446487,0.20546874403953552,0.0005407072603702545,0.21822620928287506,0.0005742795183323324,0.265625,0.044924333691596985,10.841401670863329,0.10044562071561813,15.845363949641438,0.14294903352856642,0.22779202461242676,eval
642,0.010421428829431534,0.20390625298023224,0.0005365953547880054,0.21904973685741425,0.0005764466477558017,0.27734375,0.04491620883345604,10.839440932809216,0.10044471174478531,15.845220558883705,0.14301284551620488,0.23424077033996582,eval
643,0.010407580062747002,0.19843749701976776,0.0005222039180807769,0.21466611325740814,0.000564910878892988,0.2796875,0.04490665718913078,10.837135874409059,0.10044130682945251,15.84468343120923,0.14296807646751405,0.22946524620056152,eval
644,0.010413870215415955,0.20234374701976776,0.000532483565621078,0.2184777855873108,0.0005749415722675622,0.28046875,0.044872917234897614,10.828993552283382,0.10041569173336029,15.840642632642856,0.14297405704855926,0.2289116382598877,eval
645,0.010398954153060913,0.20078125596046448,0.0005283717182464898,0.21539701521396637,0.0005668342346325517,0.27265625,0.044836532324552536,10.820212933954855,0.10038751363754272,15.836197519153028,0.1427886918187143,0.2370738983154297,eval
646,0.010388019494712353,0.19609375298023224,0.000516036176122725,0.21228590607643127,0.0005586471525020897,0.27734375,0.044820498675107956,10.816343600353342,0.10037894546985626,15.834845884961252,0.14275105595588697,0.229111909866333,eval
647,0.010379624553024769,0.19609375298023224,0.000516036176122725,0.21065519750118256,0.0005543557344935834,0.26953125,0.044795215129852295,10.810242028059317,0.1003609225153923,15.8320027518222,0.14266315847635277,0.2290356159210205,eval
648,0.010376574471592903,0.19765624403953552,0.0005201480234973133,0.2112194299697876,0.000555840611923486,0.26796875,0.04476383328437805,10.80266877846379,0.10033752024173737,15.828311027477525,0.14254363626241695,0.2375497817993164,eval
649,0.010366428643465042,0.1953125,0.0005139802815392613,0.20878532528877258,0.0005494350334629416,0.26484375,0.04474179074168205,10.797349343770446,0.10032223165035248,15.825899241945763,0.142573716491461,0.23395824432373047,eval
650,0.01035858690738678,0.19374999403953552,0.0005098684341646731,0.20730376243591309,0.0005455362261272967,0.2671875,0.04471728578209877,10.791435664302334,0.10030442476272583,15.823090193495023,0.14263548180460953,0.23794341087341309,eval
651,0.01035065297037363,0.18828125298023224,0.0004954769974574447,0.20453985035419464,0.0005382627714425325,0.2734375,0.044713061302900314,10.790416188395243,0.10030417889356613,15.82305140747039,0.14271772503852867,0.2292335033416748,eval
652,0.010347992181777954,0.18593749403953552,0.0004893091972917318,0.20388978719711304,0.0005365520482882857,0.2796875,0.044703081250190735,10.788007743990399,0.10030006617307663,15.822402623058338,0.14319401979446425,0.23740482330322266,eval
653,0.010342658497393131,0.19062499701976776,0.0005016447394154966,0.20396460592746735,0.0005367490230128169,0.26328125,0.044665753841400146,10.778999676451557,0.10027242451906204,15.818042133622257,0.14375994801521305,0.2282397747039795,eval
654,0.010346189141273499,0.18906250596046448,0.0004975328920409083,0.2054702341556549,0.0005407111020758748,0.27421875,0.04465775191783905,10.777068605685747,0.10026875138282776,15.81746269392091,0.14384270906448365,0.23473858833312988,eval
655,0.010338260792195797,0.1875,0.0004934210446663201,0.20344026386737823,0.0005353690939955413,0.2734375,0.04464251175522804,10.773390760945087,0.10025787353515625,15.815746706164393,0.14368527680635457,0.22975802421569824,eval
656,0.010325632989406586,0.18437500298023224,0.0004851973499171436,0.19989927113056183,0.0005260506877675653,0.265625,0.04462333396077156,10.768762663970044,0.10024422407150269,15.813593494130188,0.14340310990810404,0.22851920127868652,eval
657,0.010328720323741436,0.18593749403953552,0.0004893092554993927,0.2019346058368683,0.0005314068985171616,0.27109374999999997,0.044606324285268784,10.76465779007959,0.10023137181997299,15.81156604284252,0.1434765599668027,0.2288351058959961,eval
658,0.010318908840417862,0.18593749403953552,0.0004893091972917318,0.19968542456626892,0.0005254879361018538,0.2609375,0.044584088027477264,10.759291606931951,0.10021363198757172,15.808767572398501,0.1435495637357236,0.228193998336792,eval
659,0.010319848544895649,0.18828125298023224,0.0004954769974574447,0.2015337347984314,0.0005303519428707659,0.2578125,0.04455806687474251,10.75301203090812,0.10019268840551376,15.805463708300167,0.1437986440956593,0.23878836631774902,eval
660,0.010313687846064568,0.18671874701976776,0.0004913652082905173,0.2001357525587082,0.000526673044078052,0.2578125,0.0445418655872345,10.749102241913468,0.10018135607242584,15.803676025164778,0.14392939135432242,0.23311543464660645,eval
661,0.010314520448446274,0.18593749403953552,0.0004893091972917318,0.20047855377197266,0.000527575146406889,0.2625,0.04453650116920471,10.747807669333035,0.10018076002597809,15.803581998438396,0.14385720565915108,0.23000550270080566,eval
662,0.010302307084202766,0.18437500298023224,0.0004851974081248045,0.1972559541463852,0.0005190946394577622,0.2515625,0.044513802975416183,10.742330009102083,0.10016410052776337,15.800953951435947,0.14372224211692813,0.23463797569274902,eval
663,0.010299604386091232,0.18593749403953552,0.0004893092554993927,0.197719544172287,0.0005203146138228476,0.2515625,0.044488321989774704,10.736180789345031,0.10014428198337555,15.797827562783661,0.14356632381677634,0.22837185859680176,eval
664,0.010295417159795761,0.18203124403953552,0.0004790295788552612,0.19655077159404755,0.0005172388628125191,0.2609375,0.04447966441512108,10.734091493041612,0.1001393124461174,15.79704361495243,0.14346133470535288,0.22822189331054688,eval
665,0.010305942967534065,0.18828125298023224,0.0004954769974574447,0.2017153650522232,0.0005308298859745264,0.259375,0.04445505887269974,10.728153540337615,0.10012073814868927,15.794113507091472,0.14342112094163903,0.23389124870300293,eval
666,0.010290996171534061,0.18671874701976776,0.0004913651500828564,0.1972791701555252,0.0005191556992940605,0.24609375,0.04443742334842682,10.723897632979446,0.10010730475187302,15.79199437974558,0.1433152042329312,0.2289726734161377,eval
667,0.010297771543264389,0.18359375,0.0004831414553336799,0.19898883998394012,0.0005236548604443669,0.265625,0.04444684460759163,10.726171226073829,0.10011770576238632,15.793635146120991,0.14349208101630215,0.23865294456481934,eval
668,0.01028616726398468,0.18203124403953552,0.0004790295788552612,0.1958664059638977,0.0005154379177838564,0.25546875,0.04442525655031204,10.720961470446326,0.10010239481925964,15.79121983458699,0.14350374639034272,0.23243188858032227,eval
669,0.01028607226908207,0.18203124403953552,0.0004790296370629221,0.1963798850774765,0.0005167892086319625,0.2609375,0.044412724673748016,10.717937205057039,0.10009496659040451,15.790048026509421,0.14352991804480553,0.23405218124389648,eval
670,0.010278166271746159,0.18281249701976776,0.0004810855316463858,0.19504669308662415,0.0005132807418704033,0.25,0.044383883476257324,10.710977079419743,0.10007351636886597,15.78666423969366,0.1434203200042248,0.22892045974731445,eval
671,0.010275954380631447,0.17734375596046448,0.0004666940658353269,0.19387753307819366,0.0005102040595375001,0.265625,0.04438601806759834,10.711492211425707,0.10007820278406143,15.787403524829857,0.14341772198677064,0.23230862617492676,eval
672,0.010265464894473553,0.17343750596046448,0.00045641447650268674,0.1906794309616089,0.0005017879884690046,0.2640625,0.044372331351041794,10.708189253328133,0.1000683382153511,15.785847382508193,0.14313090592622763,0.230010986328125,eval
673,0.010267235338687897,0.18046875298023224,0.0004749177605845034,0.19316790997982025,0.0005083365831524134,0.2515625,0.04434334859251976,10.701194965358853,0.1000441387295723,15.78202989741698,0.14297047257423406,0.22774314880371094,eval
674,0.010258039459586143,0.17578125,0.0004625822475645691,0.18964430689811707,0.0004990639863535762,0.2515625,0.04434209316968918,10.700891999414683,0.1000448614358902,15.782143904822721,0.14314971193671228,0.23092913627624512,eval
675,0.010269323363900185,0.18281249701976776,0.0004810855316463858,0.1948118507862091,0.0005126628093421459,0.25078125,0.04432550445199013,10.696888713511445,0.1000324934720993,15.780192850250243,0.14309246987104424,0.22881531715393066,eval
676,0.010263815522193909,0.18203124403953552,0.0004790295788552612,0.19345207512378693,0.0005090844351798296,0.24765625,0.044312987476587296,10.693868044157103,0.10002323985099792,15.778733085323124,0.14310121834278117,0.22898149490356445,eval
677,0.010264961048960686,0.18437500298023224,0.0004851973499171436,0.19463947415351868,0.0005122091388329864,0.2421875,0.04429915174841881,10.690529125710071,0.10001301020383835,15.77711935163155,0.14304697290062915,0.235992431640625,eval
678,0.010261532850563526,0.18359375,0.0004831414553336799,0.19434918463230133,0.000511445221491158,0.2421875,0.04428193345665932,10.68637390733038,0.09999978542327881,15.775033133639893,0.14300404489040383,0.22891950607299805,eval
679,0.010250868275761604,0.17812499403953552,0.0004687500186264515,0.19077542424201965,0.0005020405515097082,0.25,0.04427262768149376,10.684128183506825,0.09999412298202515,15.774139879739238,0.14297477751970294,0.23081278800964355,eval
680,0.01024699304252863,0.17890624701976776,0.00047080591320991516,0.19078342616558075,0.0005020616226829588,0.2484375,0.04424859955906868,10.678329577156973,0.0999746322631836,15.771065205786464,0.142789476364851,0.231614351272583,eval
681,0.010240532457828522,0.17578125,0.0004625822475645691,0.18827152252197266,0.0004954513860866427,0.2484375,0.04424856975674629,10.678322385087082,0.09997529536485672,15.771169810519567,0.1428568795323372,0.23864173889160156,eval
682,0.010243852622807026,0.17734375596046448,0.0004666940658353269,0.18999801576137543,0.0004999947268515825,0.25,0.04424138739705086,10.67658909624328,0.0999692901968956,15.770222491251243,0.14282464012503623,0.2293260097503662,eval
683,0.010238682851195335,0.17890624701976776,0.00047080591320991516,0.18935443460941315,0.0004983011749573052,0.23984375,0.04422144219279289,10.671775803468535,0.09995188564062119,15.767476910840816,0.14267542511224748,0.23118233680725098,eval
684,0.0102394949644804,0.18046875298023224,0.0004749177605845034,0.19046323001384735,0.0005012190085835755,0.240625,0.044209063053131104,10.66878839743744,0.09994135797023773,15.765816163786047,0.1425394028425217,0.22806549072265625,eval
685,0.010239049792289734,0.18359375,0.0004831414553336799,0.19210650026798248,0.0005055434303358197,0.23671875,0.04418134316802025,10.662098873429805,0.09991734474897385,15.762028062046832,0.1425351440906525,0.24027371406555176,eval
686,0.01023903302848339,0.18359375,0.00048314142622984946,0.19285167753696442,0.0005075044464319944,0.24296875,0.04416791349649429,10.658857946935044,0.09990731626749039,15.760446062375413,0.14254122376441955,0.22806978225708008,eval
687,0.010219329036772251,0.17656250298023224,0.00046463817125186324,0.18560238182544708,0.0004884272930212319,0.23359375,0.04415946826338768,10.6568198941296,0.09990379959344864,15.759891304689743,0.14253380745649338,0.23812294006347656,eval
688,0.010221898555755615,0.17890624701976776,0.00047080591320991516,0.1877521127462387,0.0004940844955854118,0.23515624999999998,0.04413812607526779,10.6516694730787,0.09988883137702942,15.757530058523411,0.14207277745008476,0.23291540145874023,eval
689,0.0102174561470747,0.17734375596046448,0.0004666940658353269,0.1867089420557022,0.0004913393058814108,0.2375,0.04412662610411644,10.648894233109397,0.09988012909889221,15.756157268318196,0.14202063158154496,0.2290182113647461,eval
690,0.010218595154583454,0.17812499403953552,0.0004687499604187906,0.18751627206802368,0.0004934638855047524,0.2375,0.04412020742893219,10.647345241056563,0.09987536072731018,15.755405054507122,0.14198873490095146,0.2284533977508545,eval
691,0.010214727371931076,0.17499999701976776,0.00046052629477344453,0.18550369143486023,0.0004881676286458969,0.24140625,0.04412907734513283,10.649485780857956,0.09988203644752502,15.756458153842628,0.14192038550972946,0.22864747047424316,eval
692,0.010208144783973694,0.16718749701976776,0.0004399671161081642,0.1821334809064865,0.0004792986437678337,0.253125,0.044143036007881165,10.652854366593289,0.0998920202255249,15.75803310150957,0.14238753989338876,0.23115801811218262,eval
693,0.010211300104856491,0.17421874403953552,0.0004584704583976418,0.18486924469470978,0.000486498000100255,0.2421875,0.044124387204647064,10.648353928858816,0.09987301379442215,15.755034824271982,0.1420665539801121,0.2288212776184082,eval
694,0.010214096866548061,0.1796875,0.00047286186600103974,0.187873974442482,0.0004944051615893841,0.23359375,0.044097695499658585,10.64191253126243,0.0998481810092926,15.751117435783987,0.14180503487586982,0.23324346542358398,eval
695,0.010214580222964287,0.17812499403953552,0.0004687500186264515,0.18777649104595184,0.0004941486404277384,0.24140625,0.0441012978553772,10.642781872710538,0.09985187649726868,15.75170040148757,0.14179331064224251,0.23203825950622559,eval
696,0.010223468765616417,0.18046875298023224,0.0004749177605845034,0.19071942567825317,0.0005018932279199362,0.253125,0.04410593584179878,10.64390113858737,0.09985776245594025,15.752628915410618,0.14181053861975682,0.22821664810180664,eval
697,0.01022391952574253,0.18203124403953552,0.0004790295788552612,0.1912946105003357,0.00050340685993433,0.25234375,0.04409794136881828,10.641971865839032,0.09985239058732986,15.751781499539078,0.14185372218489659,0.2284536361694336,eval
698,0.010213161818683147,0.17656250298023224,0.00046463817125186324,0.18684782087802887,0.0004917047917842865,0.24921875,0.04410075768828392,10.64265151644376,0.09985683113336563,15.75248199865064,0.14184710606932655,0.23334646224975586,eval
699,0.010216888971626759,0.18203124403953552,0.0004790296370629221,0.18949942290782928,0.000498682726174593,0.24296874999999998,0.04407941922545433,10.637501994401596,0.09984089434146881,15.749967959053937,0.14183061495423327,0.23609328269958496,eval
700,0.010218852199614048,0.18203124403953552,0.0004790295788552612,0.19009435176849365,0.0005002483376301825,0.24843749999999998,0.04407741501927376,10.637018327701407,0.09984290599822998,15.750285299255484,0.14203068614006042,0.2280895709991455,eval
701,0.010222239419817924,0.18359375,0.00048314142622984946,0.19154968857765198,0.000504078168887645,0.25078125,0.04407133907079697,10.63555204445232,0.09984060376882553,15.749922121024824,0.14187360852956782,0.23228096961975098,eval
702,0.010223310440778732,0.18281249701976776,0.00048108556075021625,0.19119088351726532,0.0005031338660046458,0.25156249999999997,0.04408060759305954,10.637788778188511,0.09985072165727615,15.751518224705203,0.14189687222242367,0.2285161018371582,eval
703,0.010223525576293468,0.18437500298023224,0.0004851973499171436,0.19178056716918945,0.0005046856822445989,0.25078125,0.044072408229112625,10.63581005995967,0.09984397143125534,15.750453372028897,0.141777214407921,0.23140430450439453,eval
704,0.010213864967226982,0.17890624701976776,0.0004708059714175761,0.1881093680858612,0.0004950246657244861,0.24921875,0.04407161474227905,10.635618571098815,0.09984395653009415,15.750451021360737,0.14179492592811596,0.22805213928222656,eval
705,0.010204541496932507,0.17734375596046448,0.0004666940658353269,0.18565991520881653,0.0004885786911472678,0.2375,0.04405389726161957,10.631342885548444,0.09982901811599731,15.748094476530724,0.14162921160459535,0.2286088466644287,eval
